"phone_id";"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"ips_panel";"cpu_brand";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price"
1050;"Asus";"Netbook";11.6;1366;768;0;0;"Intel";1.6;4;"Flash Storage";16;0;"Intel";"Other";1.0;15339.312
1051;"Lenovo";"Notebook";14.0;2560;1440;0;1;"Intel";2.6;16;"SSD";256;0;"Intel";"windows";1.0;139593.6
1052;"HP";"Notebook";15.6;1920;1080;0;1;"Intel";2.7;8;"HDD";1024;0;"Nvidia";"windows";1.0;52161.12
1053;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;1;"Intel";2.7;8;"SSD";256;0;"Intel";"windows";2.0;58288.32
1054;"HP";"Notebook";15.6;1366;768;0;0;"Intel";2.5;4;"SSD";256;0;"Intel";"windows";2.0;52161.12
1055;"Dell";"Ultrabook";13.3;3200;1800;1;0;"Intel";2.7;16;"SSD";1024;0;"Intel";"windows";1.0;120093.12
1056;"HP";"Notebook";15.6;1366;768;0;0;"Intel";2.3;4;"HDD";500;0;"Intel";"windows";2.0;37570.392
1057;"HP";"Notebook";15.6;1366;768;0;0;"Intel";2.5;4;"HDD";500;0;"Intel";"N/A";1.0;26586.72
1058;"Acer";"Notebook";15.6;1366;768;0;0;"AMD";2.2;8;"HDD";1024;0;"AMD";"windows";2.0;23922.72
1059;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;1;"Intel";2.7;12;"SSD";256;0;"Intel";"windows";1.0;69210.72
1060;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";2.6;16;"Hybrid";256;1024;"Nvidia";"windows";2.0;96916.32
1062;"Asus";"Gaming";17.3;1920;1080;0;1;"Intel";2.6;16;"HDD";1024;0;"Nvidia";"N/A";4.0;53173.44
1063;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;4;"HDD";1024;0;"Intel";"windows";2.0;29783.52
1064;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";2.7;16;"HDD";2048;0;"AMD";"windows";2.0;52746.6672
1065;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";2.6;16;"Hybrid";256;1024;"Nvidia";"windows";1.0;102777.12
1066;"Dell";"Ultrabook";13.3;1920;1080;0;0;"Intel";2.7;8;"SSD";256;0;"Intel";"windows";1.0;77682.24
1067;"Asus";"Gaming";17.3;1920;1080;0;1;"Intel";2.7;64;"SSD";1024;0;"Nvidia";"windows";3.0;211788.0
1068;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;42517.9728
1069;"Dell";"Gaming";15.6;3840;2160;0;0;"Intel";2.6;16;"Hybrid";256;1024;"Nvidia";"windows";3.0;70809.12
1070;"Apple";"Ultrabook";12.0;2304;1440;0;1;"Intel";1.1;8;"Flash Storage";256;0;"Intel";"macos";0.0;69264.0
1071;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.3;4;"HDD";500;0;"Intel";"windows";2.0;25679.8944
1072;"HP";"Notebook";15.6;1366;768;0;0;"Intel";2.3;4;"HDD";500;0;"Intel";"windows";2.0;63882.72
1073;"HP";"Ultrabook";12.5;1920;1080;0;0;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";1.0;63882.72
1074;"HP";"Notebook";13.3;1920;1080;0;0;"Intel";2.7;8;"SSD";256;0;"Intel";"windows";1.0;58075.2
1075;"Lenovo";"Ultrabook";12.5;1920;1080;1;1;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;91294.7472
1076;"Lenovo";"Notebook";17.3;1600;900;0;0;"Intel";2.3;8;"HDD";1024;0;"AMD";"windows";3.0;35111.52
1077;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";2.3;4;"HDD";1024;0;"Nvidia";"windows";2.0;52054.56
1078;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";3.0;133146.72
1079;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";2.3;4;"HDD";500;0;"Intel";"windows";2.0;28771.2
1080;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";2.3;4;"HDD";500;0;"Intel";"windows";2.0;50083.2
1081;"Lenovo";"Ultrabook";12.5;2560;1440;1;1;"Intel";1.2;8;"SSD";512;0;"Intel";"windows";0.0;74538.72
1082;"Lenovo";"Gaming";17.3;1920;1080;0;1;"Intel";2.7;32;"SSD";512;1024;"Nvidia";"windows";4.0;172627.2
1083;"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;1;"Intel";1.4;4;"Flash Storage";64;0;"Intel";"windows";0.0;34433.2656
1084;"HP";"Ultrabook";13.3;3840;2160;0;1;"Intel";2.7;16;"SSD";512;0;"Intel";"windows";1.0;109170.72
1085;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";2.0;39960.0
1086;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";2.3;4;"HDD";500;0;"Intel";"windows";1.0;54931.1472
1087;"HP";"Workstation";15.6;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"AMD";"windows";1.0;79653.6
1088;"Lenovo";"Notebook";14.0;1920;1080;0;0;"Intel";2.3;8;"SSD";180;0;"Intel";"windows";1.0;63882.72
1089;"HP";"Notebook";13.3;3200;1800;0;0;"Intel";1.5;4;"Flash Storage";32;0;"Intel";"Other";1.0;32767.2
1090;"Acer";"Notebook";15.6;1366;768;0;0;"AMD";2.2;4;"HDD";500;0;"AMD";"windows";2.0;20619.36
1091;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";1.6;4;"HDD";500;0;"Intel";"linux";2.0;20965.1472
1092;"HP";"Notebook";15.6;1366;768;0;0;"Intel";2.0;4;"HDD";1024;0;"Intel";"N/A";1.0;18434.3472
1093;"Asus";"Gaming";17.3;1920;1080;0;1;"Intel";2.8;8;"Hybrid";256;1024;"Nvidia";"windows";2.0;85194.72
1094;"Dell";"Ultrabook";13.3;1920;1080;0;1;"Intel";1.6;4;"SSD";256;0;"AMD";"windows";1.0;43601.688
1095;"HP";"Netbook";12.5;1366;768;0;0;"Intel";2.3;4;"SSD";128;0;"Intel";"windows";2.0;85194.72
1096;"Acer";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;8;"Hybrid";256;1024;"Nvidia";"windows";2.0;42570.72
1097;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;8;"HDD";1024;0;"AMD";"windows";2.0;34035.264
1098;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";2.6;8;"SSD";256;0;"Nvidia";"windows";2.0;85194.72
1099;"HP";"Notebook";15.6;1366;768;0;0;"Intel";1.6;4;"HDD";1024;0;"Intel";"windows";1.0;26640.0
1100;"Asus";"Gaming";17.3;1920;1080;0;1;"Intel";2.6;16;"Hybrid";128;1024;"Nvidia";"windows";4.0;122490.72
1101;"Dell";"Ultrabook";12.5;1366;768;0;0;"Intel";2.3;4;"HDD";500;0;"Intel";"windows";1.0;60480.792
1102;"Dell";"Ultrabook";12.5;1366;768;0;0;"Intel";2.3;4;"SSD";128;0;"Intel";"windows";1.0;62176.1616
1103;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";1.5;4;"SSD";16;0;"Intel";"Other";2.0;11135.52
1104;"HP";"Workstation";17.3;1920;1080;0;1;"Intel";2.6;8;"HDD";1024;0;"AMD";"windows";3.0;154458.72
1105;"Lenovo";"Gaming";15.6;1920;1080;0;0;"Intel";2.8;16;"SSD";512;0;"Nvidia";"windows";2.0;63882.72
1106;"Dell";"Ultrabook";12.5;1366;768;0;0;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";1.0;75289.968
1107;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";2.6;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;80516.2032
1108;"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;1;"Intel";2.3;4;"SSD";256;0;"Intel";"windows";2.0;46193.76
1109;"HP";"Notebook";15.6;1920;1080;0;0;"AMD";2.5;4;"HDD";1024;0;"AMD";"windows";2.0;21205.44
1110;"Asus";"Gaming";15.6;1920;1080;0;1;"Intel";2.6;16;"Hybrid";128;1024;"Nvidia";"windows";2.0;71341.92
1111;"HP";"Notebook";13.3;3200;1800;1;0;"Intel";1.1;8;"SSD";256;0;"Intel";"windows";1.0;90522.72
1112;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.3;4;"HDD";500;0;"AMD";"windows";2.0;40980.312
1113;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";2.0;4;"SSD";128;0;"Intel";"windows";2.0;22857.12
1114;"HP";"Ultrabook";13.3;1920;1080;0;0;"Intel";2.5;8;"SSD";512;0;"Intel";"windows";1.0;104908.32
1115;"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;1;"Intel";1.4;4;"Flash Storage";64;0;"Intel";"Other";0.0;29250.72
1116;"Dell";"Ultrabook";13.3;1920;1080;0;0;"Intel";2.4;8;"SSD";256;0;"Intel";"windows";1.0;73473.12
1117;"Lenovo";"Gaming";17.3;1920;1080;0;1;"Intel";2.7;16;"SSD";256;1024;"Nvidia";"windows";4.0;146519.4672
1118;"Razer";"Ultrabook";12.5;3840;2160;1;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;54825.12
1119;"Toshiba";"Ultrabook";13.3;1920;1080;0;0;"Intel";2.7;16;"SSD";512;0;"Intel";"windows";1.0;118601.28
1120;"Asus";"Gaming";17.3;1920;1080;0;0;"Intel";2.6;8;"Hybrid";128;1024;"Nvidia";"windows";3.0;69929.4672
1121;"Vero";"Notebook";13.3;1920;1080;0;0;"Intel";1.4;4;"Flash Storage";32;0;"Intel";"windows";1.0;10442.88
1122;"HP";"Notebook";13.3;1920;1080;0;0;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";1.0;90043.2
1123;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";1.0;80612.64
1124;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.3;4;"HDD";500;0;"Intel";"linux";2.0;27899.0064
1125;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";2.4;4;"HDD";1024;0;"Intel";"windows";2.0;23176.8
1126;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;1;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;88924.32
1127;"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;1;"Intel";1.4;4;"Flash Storage";64;0;"Intel";"windows";0.0;25521.12
1128;"HP";"Ultrabook";12.5;1366;768;0;0;"Intel";2.4;8;"SSD";256;0;"Intel";"windows";1.0;100965.6
1129;"Lenovo";"Gaming";15.6;1920;1080;0;1;"Intel";2.5;8;"Hybrid";128;1024;"Nvidia";"N/A";2.0;52693.92
1130;"HP";"Gaming";17.3;1920;1080;0;1;"Intel";2.3;8;"Hybrid";128;1024;"Nvidia";"windows";3.0;60153.12
1131;"HP";"Notebook";15.6;1366;768;0;0;"Intel";2.7;8;"HDD";2048;0;"Intel";"windows";2.0;33513.12
1132;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;1;"Intel";2.6;8;"SSD";512;0;"Nvidia";"windows";1.0;109244.2464
1133;"Asus";"Notebook";14.0;1366;768;0;0;"Intel";1.1;4;"Flash Storage";32;0;"Intel";"windows";1.0;14811.84
1134;"HP";"Ultrabook";15.6;1920;1080;0;0;"Intel";2.7;8;"SSD";256;0;"Intel";"windows";1.0;40066.56
1135;"Acer";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;4;"HDD";1024;0;"Nvidia";"windows";2.0;32820.48
1136;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;16;"Hybrid";1024;0;"AMD";"windows";2.0;58554.72
1137;"HP";"Workstation";17.3;1920;1080;0;1;"Intel";2.6;8;"SSD";256;0;"Nvidia";"windows";3.0;210424.032
1138;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.5;8;"HDD";1024;0;"AMD";"windows";2.0;41771.52
1139;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";2.7;16;"Hybrid";256;1024;"Nvidia";"windows";3.0;127818.72
1140;"HP";"Ultrabook";15.6;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;115709.2416
1141;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;1;"Intel";2.6;16;"SSD";512;0;"Intel";"windows";2.0;130003.2
1142;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";2.8;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;60888.384
1143;"HP";"2 in 1 Convertible";13.3;1920;1080;1;0;"Intel";2.4;8;"SSD";256;0;"Intel";"windows";1.0;86793.12
1144;"HP";"Workstation";15.6;1920;1080;0;1;"Intel";2.6;8;"SSD";256;0;"Nvidia";"windows";2.0;118761.12
1145;"HP";"2 in 1 Convertible";13.3;2560;1440;1;0;"Intel";2.6;8;"SSD";256;0;"Intel";"windows";1.0;95850.72
1146;"HP";"Workstation";15.6;1920;1080;0;0;"Intel";2.6;8;"SSD";256;0;"Nvidia";"windows";2.0;101178.72
1147;"HP";"Ultrabook";12.5;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;122381.496
1148;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";2.7;8;"SSD";256;0;"Nvidia";"windows";2.0;53807.472
1149;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";1.0;84129.12
1150;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;1;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;124621.92
1151;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";2.0;4;"HDD";1024;0;"Intel";"N/A";1.0;18061.92
1152;"HP";"Notebook";15.6;1366;768;0;0;"AMD";1.8;4;"HDD";500;0;"AMD";"windows";1.0;15824.16
1153;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";2.3;8;"HDD";1024;0;"AMD";"N/A";2.0;31914.72
1154;"Dell";"Gaming";15.6;1920;1080;0;0;"Intel";2.8;8;"HDD";1024;0;"Nvidia";"windows";2.0;63882.72
1155;"Dell";"Notebook";15.6;3840;2160;1;1;"Intel";2.3;8;"SSD";256;0;"Nvidia";"windows";2.0;119916.2304
1156;"HP";"Notebook";15.6;1920;1080;0;0;"AMD";2.5;4;"SSD";256;0;"AMD";"windows";1.0;25515.2592
1157;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.0;79536.384
1158;"Lenovo";"Ultrabook";14.0;1920;1080;0;0;"Intel";2.6;12;"SSD";512;0;"Intel";"windows";1.0;122490.72
1159;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";2.3;8;"Hybrid";1024;0;"AMD";"windows";2.0;42010.7472
1160;"HP";"2 in 1 Convertible";13.3;2560;1440;1;0;"Intel";2.6;8;"SSD";512;0;"Intel";"windows";1.0;108744.48
1161;"Lenovo";"Ultrabook";14.0;1920;1080;0;0;"Intel";2.6;8;"SSD";256;0;"Intel";"windows";1.0;79866.72
1162;"MSI";"Gaming";14.0;1920;1080;0;0;"Intel";2.6;16;"Hybrid";256;1024;"Nvidia";"windows";1.0;94252.32
1163;"HP";"Gaming";15.6;1920;1080;0;1;"Intel";2.8;8;"HDD";1024;0;"Nvidia";"windows";2.0;47898.72
1164;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";2.0;8;"HDD";1024;0;"Intel";"windows";2.0;24455.52
1165;"HP";"Notebook";15.6;1366;768;0;0;"Intel";2.3;4;"HDD";500;0;"Intel";"N/A";2.0;25414.0272
1166;"Dell";"Gaming";15.6;3840;2160;0;0;"Intel";2.8;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;79813.44
1167;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;74059.2
1168;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";2.0;4;"HDD";1024;0;"Nvidia";"windows";2.0;24935.04
1169;"HP";"Notebook";14.0;1366;768;0;0;"Intel";1.6;2;"Flash Storage";32;0;"Intel";"windows";1.0;13266.72
1170;"MSI";"Gaming";15.6;1920;1080;0;1;"Intel";2.7;8;"HDD";1024;0;"Nvidia";"windows";2.0;44701.92
1171;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;36177.12
1172;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";1.8;16;"SSD";512;0;"Intel";"windows";2.0;61751.52
1173;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";1.6;4;"HDD";500;0;"Intel";"windows";2.0;19660.32
1174;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";2.3;4;"HDD";500;0;"Intel";"N/A";2.0;21205.44
1175;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";2.7;8;"HDD";1024;0;"Nvidia";"N/A";2.0;37775.52
1176;"Asus";"Notebook";14.0;1920;1080;0;0;"Intel";2.4;4;"SSD";256;0;"Intel";"windows";2.0;40972.32
1177;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;4;"Hybrid";1024;0;"Intel";"windows";2.0;43956.0
1178;"Lenovo";"Gaming";15.6;1920;1080;0;1;"Intel";2.6;16;"SSD";512;0;"Nvidia";"windows";3.0;69530.4
1179;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";2.6;16;"Hybrid";128;1024;"Nvidia";"windows";1.0;114731.5536
1180;"HP";"Notebook";15.6;1366;768;0;0;"Intel";2.3;4;"HDD";500;0;"Intel";"windows";2.0;34632.0
1181;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;1;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";1.0;87219.36
1182;"Lenovo";"Ultrabook";15.6;1920;1080;0;0;"Intel";2.7;6;"SSD";256;0;"Nvidia";"windows";1.0;44275.68
1183;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";2.7;8;"SSD";256;0;"Nvidia";"linux";1.0;47686.1328
1184;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";2.0;4;"HDD";500;0;"Intel";"windows";2.0;17742.24
1185;"HP";"Notebook";15.6;1920;1080;0;1;"Intel";2.6;6;"HDD";1024;0;"Nvidia";"windows";2.0;42570.72
1186;"Asus";"Gaming";15.6;1920;1080;0;1;"Intel";2.6;8;"Hybrid";256;1024;"Nvidia";"windows";2.0;48431.52
1187;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;0;"Intel";2.7;16;"SSD";512;0;"Intel";"windows";2.0;62817.12
1188;"Acer";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;4;"SSD";256;0;"Nvidia";"windows";2.0;36816.48
1189;"Dell";"Ultrabook";13.3;3200;1800;1;0;"Intel";2.4;8;"SSD";256;0;"Intel";"linux";1.0;58554.72
1190;"Acer";"Gaming";17.3;1920;1080;0;1;"Intel";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";4.0;138474.72
1191;"Lenovo";"Gaming";15.6;1920;1080;0;1;"Intel";2.5;8;"HDD";1024;0;"Nvidia";"windows";2.0;43636.32
1192;"Samsung";"2 in 1 Convertible";12.3;2400;1600;1;1;"Samsung";2.0;4;"Flash Storage";32;0;"ARM";"Other";1.0;35111.52
1193;"HP";"Notebook";15.6;1366;768;0;0;"Intel";2.5;4;"HDD";500;0;"Intel";"windows";1.0;25840.8
1194;"Apple";"Ultrabook";12.0;2304;1440;0;1;"Intel";1.1;8;"Flash Storage";256;0;"Intel";"macos";0.0;61964.64
1195;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;1;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;63882.72
1196;"HP";"Notebook";15.6;1920;1080;0;1;"Intel";2.8;12;"Hybrid";128;1024;"Nvidia";"windows";2.0;70702.56
1197;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";2.0;4;"HDD";1024;0;"AMD";"N/A";1.0;19607.04
1198;"Asus";"Gaming";17.3;1920;1080;0;1;"Intel";2.6;16;"Hybrid";512;1024;"Nvidia";"windows";4.0;114552.0
1199;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";2.0;4;"HDD";1024;0;"Intel";"linux";2.0;14492.16
1200;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.0;109165.392
1201;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.0;4;"SSD";128;0;"AMD";"windows";2.0;26586.72
1202;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";2.5;8;"HDD";500;0;"Nvidia";"N/A";2.0;33513.12
1204;"Dell";"Ultrabook";13.3;3200;1800;1;0;"Intel";2.7;16;"SSD";512;0;"Intel";"windows";1.0;142790.4
1205;"Asus";"Gaming";15.6;1920;1080;0;0;"Intel";2.6;8;"HDD";1024;0;"Nvidia";"windows";2.0;62284.32
1206;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"AMD";"windows";2.0;47365.92
1207;"HP";"Notebook";15.6;1366;768;0;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;30849.12
1208;"Lenovo";"Notebook";15.6;1366;768;0;0;"AMD";2.2;4;"HDD";500;0;"AMD";"windows";2.0;15930.72
1209;"Acer";"Notebook";17.3;1600;900;0;0;"Intel";2.0;8;"HDD";1024;0;"Nvidia";"windows";3.0;33513.12
1210;"Asus";"Gaming";15.6;1920;1080;0;0;"Intel";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.0;130482.72
1211;"Apple";"Ultrabook";12.0;2304;1440;0;1;"Intel";1.2;8;"Flash Storage";512;0;"Intel";"macos";0.0;68145.12
1212;"Asus";"Notebook";15.6;1920;1080;0;0;"Intel";2.8;16;"Hybrid";128;1024;"Nvidia";"windows";2.0;93186.72
1213;"MSI";"Gaming";17.3;1920;1080;0;1;"Intel";2.6;16;"Hybrid";256;1024;"Nvidia";"windows";2.0;103842.1872
1214;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;1;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";2.0;53226.72
1215;"Asus";"Gaming";17.3;1920;1080;0;0;"Intel";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.0;103842.72
1216;"Acer";"Netbook";11.6;1366;768;0;0;"Intel";1.5;2;"SSD";32;0;"Intel";"Other";1.0;9270.72
1217;"Acer";"Notebook";17.3;1600;900;0;0;"Intel";2.0;4;"HDD";1024;0;"Nvidia";"windows";3.0;31861.44
1218;"Lenovo";"Notebook";17.3;1600;900;0;0;"Intel";2.5;8;"HDD";1024;0;"Intel";"N/A";2.0;28717.92
1219;"Lenovo";"Gaming";15.6;1920;1080;0;1;"Intel";2.6;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;67772.16
1220;"Acer";"2 in 1 Convertible";14.0;1920;1080;1;1;"Intel";1.3;8;"SSD";256;0;"Intel";"windows";1.0;61218.72
1221;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";2.6;8;"SSD";256;0;"Intel";"windows";2.0;81465.12
1222;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";2.6;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;78647.1408
1223;"HP";"Notebook";15.6;1920;1080;0;0;"AMD";2.7;6;"HDD";1024;0;"AMD";"windows";2.0;28185.12
1224;"Dell";"Ultrabook";12.5;1920;1080;1;0;"Intel";2.4;8;"SSD";256;0;"Intel";"windows";1.0;91288.3536
1225;"Dell";"2 in 1 Convertible";15.0;1920;1080;1;0;"Intel";2.4;4;"HDD";500;0;"Intel";"windows";2.0;27119.52
1226;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";1.6;4;"HDD";1024;0;"Intel";"windows";2.0;16463.52
1227;"Dell";"Ultrabook";13.3;3200;1800;1;0;"Intel";2.7;8;"SSD";256;0;"Intel";"windows";1.0;78694.56
1228;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.5;4;"HDD";1024;0;"Intel";"linux";2.0;27804.7008
1229;"Lenovo";"Gaming";15.6;1920;1080;1;1;"Intel";2.6;16;"Hybrid";128;1024;"Nvidia";"windows";2.0;54825.12
1230;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";2.8;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;61218.72
1231;"Lenovo";"Netbook";12.5;1920;1080;1;1;"Intel";2.5;16;"SSD";512;0;"Intel";"windows";1.0;87912.0
1232;"Razer";"Gaming";14.0;1920;1080;0;0;"Intel";2.8;16;"SSD";1024;0;"Nvidia";"windows";1.0;186426.72
1233;"Dell";"Notebook";15.6;1366;768;1;0;"Intel";2.4;8;"HDD";1024;0;"Intel";"windows";2.0;24988.8528
1234;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.0;85141.44
1235;"Apple";"Ultrabook";11.6;1366;768;0;0;"Intel";1.6;4;"Flash Storage";256;0;"Intel";"macos";1.0;51095.52
1236;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";2.0;4;"HDD";1024;0;"Intel";"windows";2.0;25467.84
1237;"HP";"Ultrabook";14.0;2560;1440;0;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;117119.5632
1238;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.3;4;"HDD";500;0;"Intel";"windows";2.0;39267.36
1239;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";2.6;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;62284.32
1240;"Lenovo";"Notebook";13.3;1920;1080;0;1;"Intel";2.7;16;"SSD";512;0;"Intel";"windows";1.0;79866.72
1241;"Lenovo";"Notebook";15.6;1920;1080;0;0;"AMD";3.6;6;"SSD";256;0;"AMD";"windows";2.0;31838.5296
1242;"Asus";"Ultrabook";13.3;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;68198.4
1243;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";2.0;4;"HDD";500;0;"Intel";"linux";2.0;19276.704
1244;"Dell";"2 in 1 Convertible";17.3;1920;1080;1;0;"Intel";2.7;16;"SSD";512;0;"Nvidia";"windows";2.0;95850.72
1245;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";2.3;4;"SSD";256;0;"Intel";"windows";1.0;58607.4672
1247;"Dell";"Notebook";14.0;1366;768;0;0;"Intel";2.5;4;"HDD";500;0;"Intel";"windows";1.0;46620.0
1248;"Asus";"Gaming";15.6;1920;1080;0;1;"Intel";2.6;16;"Hybrid";256;1024;"Nvidia";"windows";2.0;123876.0
1249;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";2.5;8;"SSD";256;0;"Intel";"N/A";2.0;30529.44
1250;"Dell";"2 in 1 Convertible";13.3;3200;1800;1;0;"Intel";1.2;8;"SSD";256;0;"Intel";"windows";1.0;96596.64
1251;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";1.6;4;"HDD";500;0;"Intel";"linux";2.0;17262.72
1252;"HP";"Notebook";15.6;1366;768;0;0;"AMD";2.5;4;"HDD";500;0;"AMD";"windows";1.0;21258.72
1253;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";2.3;6;"SSD";128;0;"Nvidia";"windows";2.0;30316.32
